Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep
GCTA_est,1e-06,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nGCTA_est,0.063615031,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nAdjHE_est,0.02269455618057384,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
SWD_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
Combat_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
GCTA_est,1e-06,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nGCTA_est,0.05003047299999999,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nAdjHE_est,0.017074685346400297,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_FE,9.100701031689738e-05,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
SWD_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
Combat_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
GCTA_est,1e-06,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nGCTA_est,0.063083681,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nAdjHE_est,0.00963917458568505,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_FE,0.00010640981176961693,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
SWD_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
Combat_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
GCTA_est,0.007977,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nGCTA_est,0.020801414,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nAdjHE_est,0.018862729510746683,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_FE,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
SWD_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
Combat_est,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
GCTA_est,0.031919,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nGCTA_est,0.040653234,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
nAdjHE_est,0.026651781027602007,1e-06,1e-06,1.0,1000,25,0.9,4,0.05,5,200,EQUAL,5,False
