GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.710449,0.5716856495,0.6252585657155577,0.5086634486321164,0.685065183877947,0.6798666011507779,0.6903320583056651,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.693611,0.5299209659999999,0.4933779894953758,0.4788434078606513,0.7099505429573232,0.7006213158729268,0.6678479669881473,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.625686,0.457574866,0.5071689761990061,0.5075936312207239,0.6543534277193584,0.6473530834653025,0.7007223350224991,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.746276,0.49394384,0.515714348462965,0.5018307913522717,0.7294395214260272,0.7343812065581375,0.7181803499887429,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.687361,0.4692583775,0.4428756279003439,0.3984826832790226,0.5796622400897828,0.5702855017305094,0.5681688922501911,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.735293,0.453018444,0.4532155173606322,0.5395880735822689,0.7414677016481152,0.7473535501007401,0.6928542966106975,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.51325,0.48404995549999996,0.4210184001741743,0.39879924816393375,0.4783836161465301,0.4692325647677148,0.5657087331354568,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.651395,0.5697527134999999,0.6268584640055309,0.4673950088697285,0.6182539748450225,0.6125448311076961,0.6331371686270183,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.674403,0.3740675735,0.3983220954361867,0.5376000251955306,0.7076959618101812,0.7071759874867899,0.7420022072274481,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.7619199999999999,0.6201747550000001,0.6261193214343301,0.6377254394442906,0.7300974484436672,0.7272162152495472,0.8782165709760766,0.5,0.25,0.25,2000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.729788,0.526995319,0.6508152430062955,0.5485542601813918,0.7429808477280779,0.7430300800545547,0.7654196403527993,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.592749,0.3876598005,0.43685247987025577,0.4212449715287024,0.5609897038915513,0.548118295813443,0.5690370804832877,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.761594,0.5102765815000001,0.5427299762238915,0.5090640835399866,0.7690381733969194,0.762841446628254,0.6807627060134617,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.7055739999999999,0.7003298179999999,0.7091149395981602,0.41241049429588816,0.657884650477543,0.6513571584434662,0.535031715978906,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.760586,0.57450013,0.5260860941496437,0.5954193125357566,0.8158834013788985,0.8291687184137937,0.8599428112453147,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.7071189999999999,0.5202237110000001,0.5462302748787077,0.5680771310365922,0.7640281735032842,0.7486403015997308,0.7665325112097713,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.6812630000000001,0.6188251760000001,0.5677828110049592,0.4759282947269633,0.6331925217031102,0.6258250202181126,0.6423310178956242,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.6036,0.5986846105,0.6350976821927651,0.5524555924232692,0.6096438105074544,0.6158463763718037,0.7134600024552876,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.592857,0.496085381,0.4997714076590549,0.4182973375937397,0.5549774997938798,0.545544232280509,0.5612562478305367,0.5,0.25,0.25,2000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.7380680000000001,0.5950116729999999,0.6169187944218346,0.4891407634495028,0.6523615527715915,0.6575361386008253,0.6629788440590177,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.682337,0.6811917154999999,0.6632823814977861,0.5341555814640739,0.6298924777457048,0.6287569456516647,0.7244021050914999,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.674487,0.5956219025,0.5238158852793047,0.543867710351473,0.7131198000892337,0.7103255857745292,0.7516405599599275,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.624725,0.5522986294999999,0.5302434950864348,0.629947754307422,0.7082640331131715,0.7069480161374286,0.7962282505322138,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.5864659999999999,0.446650029,0.5558431810028255,0.4088691928541464,0.613278410373007,0.5990400330414168,0.5408959446122533,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.652511,0.6547814999999999,0.5781852443560055,0.4933736847555932,0.6163046091230943,0.6048224437080124,0.6717678360672308,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.646634,0.51686488,0.4909063353100586,0.4919459717264314,0.5592578096566406,0.5483639930131287,0.6959447285400524,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.618116,0.45982274450000005,0.44735932999354977,0.4620901564549147,0.6217310524259667,0.6133159861751335,0.6398484873365927,0.5,0.25,0.25,2000,25,0.1,1,0.02,3,20000,IID,3,False,False
