GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.690839,0.6727984992,0.5950594263955267,0.4881242557941277,0.7752959326682075,0.7791274495749723,0.7058424563540441,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.660909,0.5571494884,0.5243424773364326,0.4918053902380475,0.5710468611708861,0.5497292640407417,0.6494565114259031,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.674975,0.7078274916,0.5945841870129899,0.26057963944177365,0.6007761839621912,0.6082480990423167,0.7433965674828997,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6501979999999999,0.6804407176,0.48830494170555694,0.44514933441971477,0.7315220160874463,0.7274361130844466,0.6482977736050078,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6784180000000001,0.606038174,0.5128588540421846,0.5144152659615793,0.8201863287620149,0.8206598927577469,0.6840835979661648,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.688092,0.569428347,0.5516293921338418,0.5966415863893209,0.7517928742806591,0.7555421363570582,0.664302968941314,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6781,0.645504895,0.6902345669204021,0.3346112975327466,0.4810838677062899,0.47148410289342507,0.7056387082178377,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.649269,0.7004796288,0.6086626765894994,0.5252823364609189,0.7519269394617197,0.7486610839715184,0.6436365338846329,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.631424,0.6984496686,0.6784800179300112,0.3224784839229465,0.28685991006453443,0.31637061851627735,0.5974981016694115,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.646456,0.4050655734,0.5327771476900894,0.45802025509908,0.7355807507443288,0.7311752394925477,0.6104803456783604,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6540239999999999,0.5089683132,0.47174482858775213,0.7113659438035974,0.6458454617257708,0.647341352794729,0.7397846874348013,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.6724319999999999,0.5641572494,0.44736344467768474,0.4304956747576387,0.5771598803817637,0.5753392523850063,0.6344996670122145,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.648265,0.6479397752,0.5595271094454849,0.0,0.0,0.0,0.6699156899215306,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.642845,0.6086306292,0.6642690022240466,0.0,0.0,0.0,0.6830896997760567,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.680265,0.5334301812,0.525658804322542,0.7223629401230864,0.9484780935398307,0.9333713996161255,0.7029442534436272,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.679912,0.48595041540000006,0.41620955641313717,0.0,0.10876442206045071,0.1188800969246632,0.6688787589061399,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.684872,0.5349768554000001,0.44299999999999995,0.5124765511740972,0.9016414688717522,0.8881454893525608,0.7038371899556933,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.691303,0.539110344,0.5046079851148619,0.0,0.0,0.0,0.6340298571624234,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.687864,0.5826786067999999,0.5872708298851572,0.487057837655229,0.7223777114936188,0.7187656491626657,0.718287713407179,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.678452,0.6399131476000001,0.6101707092819544,0.6877703195896523,0.8317144103635146,0.8330620738513966,0.715835588233667,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.711411,0.4787319358,0.4527431682076709,0.8800993232440857,1.0,1.0,0.7367418949398139,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.6667489999999999,0.622518461,0.6095999999999999,0.7261801698187061,0.9328731684770104,0.92179916668643,0.6475020488034268,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.676769,0.5080066018,0.5228332239372508,0.7847546226363722,1.0,1.0,0.71220936626826,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.624935,0.5505263962,0.5117746198988966,0.8340208333335265,0.549080074118545,0.559104748388996,0.633959442440694,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.7266859999999999,0.5660824914,0.6145656327120955,0.9396785661907787,1.0,1.0,0.7060157983079097,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.658098,0.5859960274,0.5319283318293886,0.14727641574661612,0.6709509040946512,0.681162706387369,0.6732121071185523,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.6636029999999999,0.6212035804,0.551,0.5107699010580539,0.9063316324781122,0.9152398563429449,0.6954898758300891,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.694454,0.581106605,0.47779999999999995,0.19913926577941934,0.15850944298022843,0.21774314335827546,0.6455442744632047,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.721096,0.5657915414000001,0.5226000000000001,0.0,0.0,0.0,0.77473619685676,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.654701,0.6502768678,0.5895636362348615,0.9535808243739265,1.0,1.0,0.6612754274090565,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
