GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.671514,0.6651214857999999,0.5708632264051869,0.5996526757451182,0.7963156868794874,0.7954707310485402,0.6586160391803135,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6812520000000001,0.5727297481999999,0.69388453147328,0.580805154484002,0.7806248911119705,0.7699550791353682,0.7194597640891816,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6588890000000001,0.5287469532,0.44058442721381363,0.5816256863630793,0.7646740152621002,0.7652423373444631,0.6545452740603855,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.670607,0.4641286934,0.4046422720880748,0.453860445223252,0.5090084047574776,0.5067647075217806,0.6681499133522093,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.673349,0.5394938202,0.5327596588844644,0.55493038249599,0.7711251837289825,0.7711775677038999,0.6396801956667855,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.643112,0.47487080299999995,0.5233167384806078,0.5758212041728307,0.7476439359020647,0.7447067170144993,0.6286664144376117,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.657712,0.6530354444,0.6676891582320732,0.6038364254927389,0.7933359445209796,0.7860897260515244,0.7363931294655806,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.721554,0.6637632713999999,0.5576936842749912,0.6357714830647448,0.7792563378988482,0.7824770589198483,0.7316234305796554,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.65498,0.6406416768000001,0.5811681827439543,0.5041814283975261,0.5167669677293529,0.49257285619314317,0.6823677457822255,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.672945,0.5647572946,0.6469670981646632,0.3554555767509067,0.6352500436135804,0.6395360795268561,0.6733938666109128,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.644038,0.5228324190000001,0.40252749786938263,0.5028364230589383,0.8135719674045844,0.8133311302962183,0.615751105903519,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.618577,0.5927251384,0.6083702931222766,0.7360086758296903,0.7859561206898013,0.773349016467393,0.6618033169939395,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.672259,0.5418851092,0.6300481086620288,0.3064737189563421,0.21404312759162503,0.19921251806699,0.6270491569972164,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.6930029999999999,0.5630110922,0.6039660304254411,0.35484146542340905,0.7773010797880677,0.786024189086299,0.690786169929018,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.6723979999999999,0.42292750060000006,0.24621909590464897,0.21831262136126314,0.7917972751812385,0.8082535502443985,0.7633357739836057,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.680809,0.6232457262000001,0.6352960399259198,0.6633965686356909,0.8232255216697283,0.8383035182807493,0.6577934667652185,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.656974,0.6757572120000002,0.5093825504947456,0.6778324079409106,0.9159040687165584,0.9153512349570443,0.591431165755252,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.660883,0.5349626408,0.38370988620671737,0.570263344984999,0.4954231211467837,0.4672903786829505,0.6662651078577456,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.6466149999999999,0.636121413,0.6619204206373934,0.19335824165607823,0.17311954097993867,0.17283025226525042,0.6177148043840596,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.659587,0.38059691700000003,0.34988143172208175,0.6939784611335414,0.7128066506061823,0.7435232624053002,0.6885195754971101,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.647895,0.6738877562000001,0.6406000000000001,0.5466999365928529,0.4666257201421536,0.4354295265755971,0.6251686330265547,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
