GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.701875,0.5567496994,0.31642046783193,0.27080918288639405,0.15872024612421534,0.15900009604741577,0.3527673800399699,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.716839,0.46483607339999994,0.8412000000000001,1.0,1.0,1.0,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.734421,0.6771509322,0.2193394447159117,0.22710811134299694,0.08688811544173287,0.08407496775064657,0.2930570407246922,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.690653,0.510340368,0.9897845225687606,0.9405054296900714,0.5726503509743163,0.5460270340699761,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.69468,0.6517814785999999,0.0250597649655879,6.135425251481191e-05,0.006662577247518031,0.005829125457784294,0.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.702327,0.4744566976000001,0.1401285480587865,0.07549914356279835,0.045196566610387394,0.043604373793507664,0.09898612288694554,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.704974,0.5948170198,1.0,1.0,0.5351035325490022,0.47871379209971127,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.676153,0.540134634,0.9070728163479355,0.705375318218386,0.35591905512244704,0.33998302638502104,0.871400421523607,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.7127560000000001,0.6801552343999999,0.10197890154069654,0.07259807008155275,0.04316109402780384,0.04223667381925482,0.09429114290450956,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.738247,0.6036066171999999,0.9356152887749626,0.6708882783982494,0.4489729422655563,0.4123184310835148,0.8131496174649094,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
