h2,SE,Time for analysis(s),Memory Usage
-1.064309844626779,0.5309929890203123,0.0016921351198107004,2107992.0
-0.880079778631671,0.5309929890203123,0.0015061809681355953,2107992.0
-0.8816439901378058,0.5309929890203123,0.0014880739618092775,2107992.0
