GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.650556,0.6122991834,0.49347487788516,0.504841337372233,0.5048413373722325,0.5034282429913208,0.6002881523070268,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.642649,0.6199327632,0.7318851689676007,0.5187473661533091,0.5187473661533115,0.5221879014150261,0.6514637359979035,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6711020000000001,0.6571379252,0.4514790704831455,0.7486403943134312,0.7486403943134312,0.7469454655453468,0.6411687263770299,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.610712,0.6314203199999999,0.6621549968522819,0.7009254131488298,0.7009254131488298,0.6992619002234239,0.5974309540612991,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.686068,0.6855658752,0.5218357579878858,0.7388017935658323,0.7388017935658331,0.7397126996593231,0.6874689653729582,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.680342,0.6340536816,0.7270269793245663,0.0,0.0,0.0,0.6828175779477714,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.648857,0.560150363,0.6471389338166829,0.42427828840920784,0.42427828840920784,0.4221350779959461,0.6834876004816443,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6677109999999999,0.6451673172,0.6883638530700911,0.6816802100371424,0.6816802100371432,0.6814737322129599,0.6349138471515604,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.695425,0.713431291,0.7687945089269943,0.671405935032164,0.671405935032164,0.6711659623935159,0.6887438044220293,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.659565,0.6553208829999999,0.7673654704615596,0.7742003257080059,0.7742003257080059,0.7744130443474956,0.6481496775289101,0.5,0.25,0.25,5000,2,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.692832,0.7076847454,0.91775259691891,0.7550235110369653,0.7550235110369671,0.7561743453302058,0.7136670403722423,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.66493,0.6341915819999999,0.5542286059839965,0.46835901835650784,0.4683590183565047,0.4652293524744261,0.6587358443897162,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.702005,0.721910273,0.8012418201321287,0.17755232697034182,0.1775523269703459,0.19023040258031457,0.7181110720844549,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.679041,0.686786832,0.6526323260590536,0.7317855197176351,0.7317855197176348,0.7316173093239959,0.6776671988900408,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.673273,0.6243756785999999,0.644818169655412,0.955471786329209,0.9554717863292077,0.9554387311977725,0.6442393920032781,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.684358,0.6719581448,0.8220901580515925,0.8955613403246238,0.8955613403246256,0.8951561975516013,0.6840988109885503,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.629262,0.6493948140000001,0.4775721217247829,0.9016848997663507,0.9016848997663506,0.9040221752037736,0.6739209272088434,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.69567,0.6774453570000001,0.0,0.9449251122971446,0.9449251122971434,0.9446793252892065,0.6804075411041324,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.688872,0.6819009798,0.6329245187079802,0.8265975047319344,0.8265975047319344,0.8264992181414015,0.665638795785002,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.687107,0.6541202392000001,0.7771638064447242,0.046965198419584825,0.04696519841958419,0.04713146631217493,0.6832290775652421,0.5,0.25,0.25,5000,2,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.681478,0.700564384,0.8225778664224872,0.8195919908396587,0.8195919908396575,0.8214884382722528,0.712933526340003,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.605581,0.617638232,0.8270426469849018,0.6506562319053517,0.6506562319053482,0.6501024893065459,0.6084761808570023,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.662876,0.6811985733999999,0.0,0.0,0.0,0.0,0.6557616298814185,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.670085,0.686137264,0.6838537877816429,1.0,1.0,1.0,0.6510453502248699,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.675353,0.68894551,0.428645316869919,0.12867139492986346,0.1286713949298629,0.12863625568493162,0.6789054768604356,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.703518,0.7019121049999999,0.7169671189839761,0.0,0.0,0.0,0.674479187785717,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.6658850000000001,0.6465925344000001,0.4891709986629833,1.0,1.0,1.0,0.6775722670404721,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.6541859999999999,0.5851764972,0.7625214391509741,0.8086634431828155,0.8086634431828161,0.8132655733170993,0.6533779569193815,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.707631,0.7087966239999999,0.9488578919452415,0.0,0.0,0.0,0.7086818134809858,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.654691,0.6544243656,0.822514260936467,0.42129235026680095,0.4212923502668017,0.4224072005227607,0.6250552922744517,0.5,0.25,0.25,5000,2,0.1,1,0.02,3,20000,EQUAL,3,False,False
