Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
GCTA,0.79084,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nGCTA,0.5520630400000001,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nAdjHE,0.039718823639408624,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE,0.10202026376717983,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
SWD,0.03433072244890662,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
Combat,0.03225845586194226,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE_RE,0.10083884377893583,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
GCTA,0.7032689999999999,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nGCTA,0.761387847,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nAdjHE,0.1898412355844013,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE,0.18840043018796865,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
SWD,0.16245365940425122,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
Combat,0.1583958443168341,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE_RE,0.18628559702441613,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
GCTA,0.72753,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nGCTA,0.46396192599999997,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nAdjHE,0.196260524981726,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE,0.2397069530626451,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
SWD,0.14624380444384055,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
Combat,0.1403177002778016,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE_RE,0.23706097011731964,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
GCTA,0.6610729999999999,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nGCTA,0.465710364,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nAdjHE,0.7345935259682129,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
SWD,0.7947334151869068,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
Combat,0.6976320151768542,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE_RE,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
GCTA,0.634051,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nGCTA,0.418079516,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
nAdjHE,0.49544030682595497,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
AdjHE,0.7076446096483361,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
SWD,0.47537542063664934,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
