GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.60782,0.4215834265,0.7186473762629313,1.0,0.910592144220161,0.7910310629005223,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.721013,0.6860295169999999,0.4366575192620244,0.8072661225363772,0.3583127788973875,0.33459606868243463,0.9836000333361701,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.683188,0.513729903,0.5611577001415649,0.9310139977035056,0.5154519601099575,0.4678809225528842,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.811437,0.3844263475,0.5922424887908222,0.9500583813717736,0.5707204043723584,0.5505991687230448,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.7158680000000001,0.42299188249999997,0.2942726697462351,0.5822016003210512,0.2696575157204801,0.2664668618162495,0.7181161103154697,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.758684,0.4690655345,0.4191500786811928,0.7024864070979925,0.3603849856339916,0.34499812323777257,0.8636365801617286,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.645026,0.4289556415,0.017295734545374676,0.049843739357116584,0.01645515619572886,0.015560608349713826,0.06361451303622033,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.735825,0.4067596164999999,0.045151033024302456,0.09689119154785066,0.03635049302980374,0.03835716485867775,0.12754793536337755,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.7200340000000001,0.6401212685000001,0.005389877301577162,0.03668823185343539,0.0015005108581656952,0.0015487845201937356,0.04752209305156717,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.632367,0.614939481,0.7426712147504356,1.0,0.8800732085925146,0.7697586800267867,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,1,20000,IID,3,False,False
0.700133,0.525353512,0.11829697477604298,0.12626507676015875,0.11279336386381408,0.11245808274574819,0.17203060294447775,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.735883,0.40091117950000005,0.3060317465599758,0.36317251532596206,0.2255254075112719,0.20767640395460774,0.43432765614265795,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.827259,0.674635745,0.75441871142945,1.0,0.9040724126025718,0.8219582919109825,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.745784,0.4957958874999999,0.6639072883279713,0.8341348268598365,0.676668579908198,0.6694083268175853,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.7185199999999999,0.360990247,0.3888567281352287,0.5742204663452424,0.3492338924377512,0.34031880324015196,0.700598173450454,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.837593,0.46946594,0.7663431603489885,1.0,0.9315923740612664,0.8304136331863317,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.6637350000000001,0.5406093545,0.2758036162111178,0.3627117342835154,0.24946617892111903,0.2470474177944691,0.47455280970319413,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.743011,0.48966561649999996,0.04559581550137579,0.18416200361252455,0.04323105670564952,0.04303682832366626,0.2330078593812611,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.642892,0.5558702160000001,0.29548115562216126,0.2954684369757177,0.24490936479303613,0.2254588355233893,0.39159201579894176,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.48054300000000005,0.300332389,0.8450112794539081,1.0,1.0,1.0,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,2,20000,IID,3,False,False
0.600747,0.42441453799999995,0.28927949100509676,0.44516115807912837,0.3001299856778562,0.29433240584761156,0.569083627836009,0.5,0.25,0.25,2000,25,0.1,2,0.02,3,20000,IID,3,False,False
0.664917,0.551641619,0.9233834153207257,1.0,1.0,1.0,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,3,20000,IID,3,False,False
0.653972,0.5320683194999999,0.034689238342981654,0.02351213196200516,0.029562242565326143,0.030629081935185827,0.031172404753059383,0.5,0.25,0.25,2000,25,0.1,2,0.02,3,20000,IID,3,False,False
0.800149,0.48816305550000005,0.6480203637603866,1.0,0.7184012700125945,0.6270557052217078,1.0,0.5,0.25,0.25,2000,25,0.1,2,0.02,3,20000,IID,3,False,False
