Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
GCTA,0.720608,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.7181899975000001,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.7385996313686316,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.7078808663880364,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.7078808663880378,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.7073277700735384,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.7074640676332021,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.8368399999999999,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.860151562,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.7687979570213629,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.7341843020929452,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.7341843020929448,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.732737504572851,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.7338420053757996,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.765604,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.8570504800000001,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.7474047569842027,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.7114852566619396,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.7114852566619385,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.7118417581858681,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.7111376323819648,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.689692,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.63120643,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.6024425501763191,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.6632565451393283,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.6632565451393283,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.6629561799112984,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.6629373834996524,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.618768,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.5777448279999999,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.5373268212885216,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.6046624169880547,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.6046624169880547,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.6049250441088465,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.6043763668132417,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.769188,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.7438561609999998,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.6184140763111774,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.6905639030622552,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.6905639030622539,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.6901617602941355,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.6902049116349218,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.626885,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.63652745,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.6702516015130711,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.6421243552905876,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.6421243552905881,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.638126612060643,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.6417624702614144,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.6247729999999999,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.6727530485,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.739443982358688,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.6396154493529711,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.6396154493529711,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.6391446383491753,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.6393201182067823,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.638469,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.6194426175000001,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.6203813149788138,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.6886165066320931,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.6886165066320906,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.6901318695579918,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.6882855952098862,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
GCTA,0.602784,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nGCTA,0.7570319379999999,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
nAdjHE,0.833858563287036,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE,0.6367820162873887,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
SWD,0.6367820162873878,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
Combat,0.6371658124909435,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.6365130369782952,0.5,0.25,0.25,2000,2,0.1,1,0.02,5,20000,IID,3,False,False
