GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.725534,0.5206460208,0.011627772049345952,0.006823180972596985,7.31025607369668e-06,1.1282248015666011e-05,0.0087130064147342,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.73611,0.656794956,0.9552224694986673,1.0,0.5007162308347284,0.4494887469856515,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.712842,0.6557975486,0.11919119188925582,0.04077491386986286,0.037480731324979144,0.03824180116178429,0.04826623430788239,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.707731,0.5615096911999999,1.0,1.0,0.7802890878672213,0.7069103576412927,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.759262,0.6261901078,0.8972494849664486,0.7148546992017164,0.3091708404142837,0.28887196243738333,0.9047223410117766,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.677553,0.5126149208,0.3290699563084118,0.23754032100107333,0.15641465521041492,0.1523424875825233,0.3137720798283025,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.726919,0.5421565340000001,0.03611181280784209,0.021860823304606283,0.0005799553640955438,0.0005249375145477721,0.02842967466618364,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.732356,0.5177259114,0.7808324383154324,0.7623468426893283,0.25953551581859824,0.24701136758908815,0.932659850818711,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.728892,0.436597241,0.4821335983097687,0.3431145701422949,0.26190064298617716,0.2521217846679696,0.4283368292994776,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.708383,0.47432038620000005,0.6514370679681583,0.4945894715415194,0.3259158794801945,0.31597054841396016,0.6352532234152563,0.5,0.25,0.25,5000,25,0.1,2,0.02,1,20000,EQUAL,3,False,False
0.752948,0.5900946132,0.6143625643239492,0.44176762099949707,0.3253783499009387,0.31853370998702507,0.5605662357172495,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.730721,0.7362137720000002,0.8940090161990984,0.8825698242021834,0.4034047886601905,0.36204522813689405,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.735453,0.756698637,0.9603999999999999,1.0,0.5864028656360174,0.5360476180494832,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.7077100000000001,0.5916211267999999,0.9162000000000001,0.719141192793817,0.4676575172920119,0.42230634162035074,0.8604931173425283,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.749066,0.5097398604000001,0.653974314846834,0.46622532189872323,0.23218896167731448,0.21847650540327984,0.6002778201156522,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.736688,0.6204831444,0.5715094897609289,0.3078110576974809,0.21790110835546522,0.20914645583023422,0.3839270874131655,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.695012,0.47080669259999997,0.1653711545810254,0.11875447257703448,0.07199580854514652,0.0738069391840999,0.15856055123005308,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.729142,0.6672844642,0.06646100199898425,0.034276280290789954,0.03304884096254062,0.03534791849629841,0.04551440502617175,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.7214659999999999,0.5970501654000001,0.559331353868727,0.522964277758461,0.1470848173369486,0.13514742265315619,0.6438459942546283,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.73002,0.5453996546,0.1911996504755609,0.09350729562557349,0.09794459796312197,0.09419121273379889,0.1174074856455171,0.5,0.25,0.25,5000,25,0.1,2,0.02,2,20000,EQUAL,3,False,False
0.704256,0.5767072132,1.0,1.0,0.9504051048926941,0.9105592389583544,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.700278,0.6413956696,1.0,1.0,0.6828874428421686,0.6277694322719182,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.6898029999999999,0.565397923,0.01531269335124128,0.002599503273844686,0.0001531107938771656,0.000246965322806781,0.003163686661544122,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.699112,0.4434897058,0.5570812041021357,0.34491068175141154,0.22192394153951162,0.21325587104733468,0.44110977873521623,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.685227,0.4109486582,1.0,1.0,0.9066882549225547,0.8244854718189445,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.688914,0.5350825142000001,0.06803891541012033,0.0582380074600964,0.019804882297586528,0.020746790755021713,0.07637642588034019,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.690923,0.6329716501999999,0.09149891115555031,0.07662850752859506,0.03923670410834943,0.03969210576278839,0.10023017835793636,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.751931,0.6483743989999999,0.0247177913467912,0.003589308001111433,0.004925973767587973,0.004291841196934009,0.004428637927751812,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
0.711338,0.614153497,0.9578,1.0,0.585800034681981,0.5408188855170564,1.0,0.5,0.25,0.25,5000,25,0.1,2,0.02,3,20000,EQUAL,3,False,False
