GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.711608,0.5801068482,0.546789575080637,0.6109882463261135,0.816746763689997,0.8088120432550103,0.6736202610394101,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.650827,0.5302533346,0.42767340433503764,0.5984758798838881,0.6745532199773716,0.6694482783036261,0.6755388552824789,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.67508,0.5218162749999999,0.5733083473269632,0.6175454907898688,0.8177816993027383,0.817454401255892,0.6948794091806434,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.678678,0.6884475099999999,0.6493432603923502,0.6090575869840121,0.6832210555009548,0.677685852696063,0.6979838709775606,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.674425,0.609675276,0.6689691594806347,0.0,0.0,0.0,0.7444478436519333,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.6708149999999999,0.5953428246,0.5902231233262933,0.6163832878123747,0.8064349224241896,0.8073656799287448,0.7472260039339828,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.626397,0.6019011768,0.6413575634571973,0.5591960520631201,0.6271473135072607,0.631451314124516,0.6181725196144523,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.667176,0.6517974459999999,0.5115399704455039,0.603201069002493,0.7464994148427153,0.7415358002761323,0.6919449077365809,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.669952,0.6245009444,0.6003588245769946,0.0,0.0,0.0,0.7440943914135049,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.688268,0.6391793536,0.47695069867079626,0.6639058819109095,0.6792004442662816,0.6902900742237195,0.7458421049151449,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,EQUAL,3,False,False
0.638126,0.6386471262,0.6888,0.6386079664195224,0.9166340852961959,0.9006858430323027,0.7093030258819908,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.671276,0.4919643058,0.41763057138983495,0.6775228571614036,1.0,1.0,0.6939718205642281,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.6415,0.5997262724,0.5616308426563874,0.5466773370453367,0.6535692727454939,0.6571558213172342,0.6577512612572982,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.6270399999999999,0.6642967838,0.5940740109587479,0.4198214235639931,0.7208824047723268,0.7256699203314642,0.6537771757328263,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.670018,0.5570157733999999,0.5771079320337735,0.48232764937908335,0.34196199879583633,0.32094797422695387,0.7407532172440533,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.665454,0.6504302296,0.6577381886046767,0.7235667823475337,0.8966089483717316,0.8838613921950523,0.6716822905136421,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.66702,0.6830122274,0.5073624356285967,0.2137756483647944,0.39126840918333056,0.4137731957614951,0.6291894241592779,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.702178,0.5489700266,0.49949014701038996,0.6933492705837726,0.77474945484147,0.7667511098395041,0.7271205604293228,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.665572,0.6124982050000001,0.633539859677167,0.5971109965517138,0.8243650995298285,0.8275690480167815,0.5901711819684374,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.686582,0.7795146288,0.6881489877692887,0.4009543313246283,0.8135011778513596,0.8139112621733191,0.7030197331023015,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,EQUAL,3,False,False
0.663104,0.5307087756000001,0.34040000000000004,0.0,0.0,0.0,0.6825293268829509,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.7083050000000001,0.6074476566,0.6002713587258128,0.24086468323783075,0.491930432541452,0.488672876164136,0.6801774817647074,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.685723,0.5363521903999999,0.5674011140856408,0.7166703298819671,1.0,1.0,0.6772919300658822,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.695297,0.6508883892,0.5322,0.9085197509329944,1.0,1.0,0.6526625675440347,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.651016,0.6588321428,0.5936,0.8455149686034454,0.9756670328091042,0.9771215566891192,0.63395207016956,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.690517,0.6817644856,0.4772,0.5291566058400583,0.7982988613971338,0.7997753270517071,0.6478843262176748,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.705791,0.5418035278,0.5976,0.570719009535553,1.0,1.0,0.7419721266580693,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.6551170000000001,0.6053508334000001,0.6033520946118213,0.9715475854406893,1.0,1.0,0.7046012927979963,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.633191,0.5919018746,0.5319976004369893,0.334176867332382,0.8100862362507177,0.8029323667270358,0.6342589378236982,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
0.681013,0.6437950924,0.5898728615637987,0.0,0.5075323905301382,0.4938636851061106,0.696304744229769,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,EQUAL,3,False,False
