Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
GCTA,0.40218400000000004,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
nGCTA,0.27937928450000005,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
nAdjHE,0.40691740126100384,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
AdjHE,0.5111278329895761,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
SWD,0.3939989118120876,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
Combat,0.38637089703044236,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
AdjHE_RE,0.5063532171030558,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
GCTA,0.408065,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
nGCTA,0.3983505495,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
nAdjHE,0.21250001904427157,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
AdjHE,0.2645359308249156,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
SWD,0.20782144056763657,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
Combat,0.20534268566238478,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
AdjHE_RE,0.2617528589904996,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
GCTA,0.202743,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
nGCTA,0.4785994965,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
nAdjHE,0.20093111515271214,0.25,0.25,0.5,2000,25,0.1,5,0.02,5,20000,EQUAL,3,False,False
