Estimator,Estimate,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
GCTA,0.098771,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.15175831199999998,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.003195421713690735,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0005315338779772796,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0005315338779772806,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0004324166316788472,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.000530247378930899,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,0.231173,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.278845619,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,1.0000000000000002e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,0.012095,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.139687981,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,8.312040219407383e-05,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.15216843849999998,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.0025497350778664095,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.001729507750590546,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.001729507750590546,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0019112272349579432,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0017278335717783237,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,1e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.00024615118357737423,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,0.013766999999999998,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.07124649000000001,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.2163602675,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.0028151059830714992,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0034161805685291795,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0034161805685291764,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0030919904062782053,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0034133696247845473,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,1e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,1e-06,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.0019577306478039094,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0007352037130385598,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0007352037130385596,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0003366998252848867,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0007338167266117953,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,0.11166400000000001,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.137462166,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
nAdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
SWD,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
Combat,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
AdjHE_RE,0.0,1e-06,1e-06,1.0,2000,2,0.1,5,0.02,5,20000,IID,3,False,False
GCTA,0.157592,1e-06,1e-06,1.0,2000,25,0.1,5,0.02,5,20000,IID,3,False,False
nGCTA,0.41393584499999997,1e-06,1e-06,1.0,2000,25,0.1,5,0.02,5,20000,IID,3,False,False
