GCTA,nGCTA,nAdjHE,AdjHE,SWD,Combat,AdjHE_RE,sg,ss,se,nsubjects,nsites,theta_alleles,nclusts,prop_causal,nnpc,nSNPs,site_comp,dominance,site_dep,site_het
0.687171,0.5158156763999999,0.4620496483370215,0.5284289160394127,0.7930657169595113,0.7889725661513329,0.6786684131106532,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.686872,0.6036090531999999,0.5961770123263644,0.6748867979125389,0.8500961996467039,0.8464704723511569,0.7617151486517094,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.653434,0.5465698771999999,0.620697835543368,0.5908820640589926,0.7977759069494904,0.7924947794106026,0.6567868577373921,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.65549,0.6354982073999998,0.5650044103140848,0.5400930733844587,0.6595930251442368,0.6474939709252561,0.667922230501538,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.659863,0.6101818258,0.5336572976210097,0.6487473223743727,0.8280757346745636,0.8251260206815954,0.7041329522190326,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.6454270000000001,0.6581696396000001,0.6234689201595036,0.5218667032748092,0.3365111103673583,0.3324061490485777,0.6639805570150361,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.640809,0.6994837794,0.6452160657886524,0.6302307955937014,0.7757692192271967,0.7682306283356588,0.7046801374730245,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.660817,0.599296406,0.6534098865457721,0.5629262561764063,0.7840734965212214,0.7843028301151411,0.6235489423558787,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.660145,0.581609701,0.5256966278329644,0.7016219917365831,0.7883428141274701,0.7896916608504866,0.7957213847673965,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.695734,0.5261312498,0.48676489725662575,0.660712199705044,0.7948862102823768,0.8053431933106403,0.7347344156507507,0.5,0.25,0.25,5000,25,0.1,1,0.02,1,20000,IID,3,False,False
0.6311100000000001,0.7052115804000001,0.6831246664797167,0.5942372946206529,0.6587280394849729,0.6748275044157168,0.6004606195896375,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.682018,0.620320878,0.5570667790135848,0.7201034485087355,0.8009578579702744,0.805533043375289,0.6886739186620333,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.663411,0.46206111899999996,0.4028036684495428,0.4814685690955691,0.6904522857643094,0.6715049014303103,0.7255649347848444,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.674623,0.5533232294,0.5962196828056374,0.7979107059801468,1.0,1.0,0.7050812701203784,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.655833,0.511526382,0.5492158465563614,0.4278807094932371,0.6416058753401919,0.6465812759426367,0.7093991540531293,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.691326,0.5595263808000001,0.4882023672944137,0.501255448704392,0.577282847945701,0.5914116792964611,0.6554927039699995,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.698651,0.5406195776,0.40820155270140623,0.43282334877601003,0.7118233157271745,0.7336614037250878,0.6805366368351919,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.653079,0.6204031692,0.5891574798592402,0.6122643495726168,0.657636047942398,0.6535409441231442,0.6167532109690159,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.6490319999999999,0.5820235348,0.48201795149028936,0.593139115500291,0.6406044732309869,0.6541906616645902,0.7359807125302489,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.65909,0.5434383418000001,0.45098588869947304,0.7295341052294014,0.9216488517159508,0.9334060972008134,0.7747915508201909,0.5,0.25,0.25,5000,25,0.1,1,0.02,2,20000,IID,3,False,False
0.6610199999999999,0.5719429486,0.6774,0.7839768174441293,0.8738146735677759,0.8681668003822451,0.7229855221493505,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.682422,0.6706263359999999,0.7564,0.8791417128732801,0.7134792700502369,0.7257560889207744,0.7460832323861715,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.706224,0.5200547694,0.5146863998925921,0.702869523515677,0.8767142135803432,0.8632782921617966,0.6985720353306056,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.642185,0.5895452461999999,0.6738,0.7680327116474318,0.40024114490005824,0.34361528211878745,0.6325715000061727,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.6936399999999999,0.612330663,0.5481538068327391,0.5150774063743667,1.0,1.0,0.7202655113355731,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.640121,0.6931320692,0.6077169649667293,0.6845398455035064,0.542099782880784,0.5344389114212733,0.6027074409098635,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.665529,0.5325551803999999,0.685799582575628,0.36915978731594906,0.4759471554931178,0.4702997234948369,0.7080313073423651,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.6621090000000001,0.7361915212000001,0.7911999999999999,0.7572384452478312,1.0,1.0,0.6807134506402995,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
0.632257,0.5182559254,0.5578,0.7593211170472145,0.9262887994281429,0.9423035153806848,0.7005028177054066,0.5,0.25,0.25,5000,25,0.1,1,0.02,3,20000,IID,3,False,False
