h2,SE,Time for analysis(s),Memory Usage
0.7547656301318693,0.02816224902654805,0.1429914549953537,755944.0
0.7547656301318693,0.02816224902654805,0.14069948700489476,955440.0
,0.02816224902654805,0.191226415001438,955512.0
