nsites,nclusts,sg,ss,se,variable,value
,,,,,nGCTA,0.6222921295999999
,,,,,nGCTA,0.6893425397999999
,,,,,nGCTA,0.6942415883999999
,,,,,nGCTA,0.6704472952
,,,,,nGCTA,0.6828146012
,,,,,nGCTA,0.6672608983999999
,,,,,nGCTA,0.674879946
,,,,,nGCTA,0.6576379284
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6585691600000001
2.0,2.0,0.5,0.25,0.25,nGCTA,0.7217355075999999
2.0,2.0,0.5,0.25,0.25,nGCTA,0.7066898666
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6725074056
2.0,2.0,0.5,0.25,0.25,nGCTA,0.672378504
2.0,2.0,0.5,0.25,0.25,nGCTA,0.7184574344
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6821936656
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6507763734
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6910985853999999
2.0,2.0,0.5,0.25,0.25,nGCTA,0.693853923
,,,,,nGCTA,0.5763649778
,,,,,nGCTA,0.6639182283999999
,,,,,nGCTA,0.7482578272
,,,,,nGCTA,0.5510468108
,,,,,nGCTA,0.6549662347999999
,,,,,nGCTA,0.5978672712
,,,,,nGCTA,0.6734256308000001
,,,,,nGCTA,0.7351069800000001
,,,,,nGCTA,0.5851338806
,,,,,nGCTA,0.6463574684
,,,,,nGCTA,0.6881232914000001
,,,,,nGCTA,0.7402071375999999
,,,,,nGCTA,0.6248948092
,,,,,nGCTA,0.6562140579999999
,,,,,nGCTA,0.6675232268
,,,,,nGCTA,0.6732986522000001
,,,,,nGCTA,0.6781065157999999
,,,,,nGCTA,0.6455608373999999
,,,,,nGCTA,0.6364181734000001
,,,,,nGCTA,0.6190608115999999
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6067025540000001
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6189610728
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6598465418
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6290638228
2.0,2.0,0.5,0.25,0.25,nGCTA,0.576383224
2.0,2.0,0.5,0.25,0.25,nGCTA,0.5369289206
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6958679689999999
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6416631364
2.0,2.0,0.5,0.25,0.25,nGCTA,0.683466795
2.0,2.0,0.5,0.25,0.25,nGCTA,0.671421286
,,,,,nGCTA,0.6264428395999999
,,,,,nGCTA,0.6162207597999999
,,,,,nGCTA,0.5097164672000001
,,,,,nGCTA,0.6695911612000001
,,,,,nGCTA,0.5930383568
,,,,,nGCTA,0.6349923006
,,,,,nGCTA,0.5880548702
,,,,,nGCTA,0.6571236737999999
,,,,,nGCTA,0.6704423612
,,,,,nGCTA,0.5801833505999999
,,,,,nGCTA,0.6425097597999999
,,,,,nGCTA,0.6291699366
,,,,,nGCTA,0.5595339848
,,,,,nGCTA,0.6200857344
,,,,,nGCTA,0.7045472737999999
,,,,,nGCTA,0.5633808376
,,,,,nGCTA,0.5890057320000001
,,,,,nGCTA,0.626228366
,,,,,nGCTA,0.603065941
,,,,,nGCTA,0.6255368137999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5252038522
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6110395372
2.0,1.0,0.5,0.25,0.25,nGCTA,0.612276512
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6841190086
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6712245094
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5818737521999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.546751416
2.0,1.0,0.5,0.25,0.25,nGCTA,0.652073847
2.0,1.0,0.5,0.25,0.25,nGCTA,0.545392159
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6386401911999999
,,,,,nGCTA,0.6810624534
,,,,,nGCTA,0.6532927580000001
,,,,,nGCTA,0.5940035793999999
,,,,,nGCTA,0.6364571142
,,,,,nGCTA,0.6388126218
,,,,,nGCTA,0.6421568084
,,,,,nGCTA,0.6031768362
,,,,,nGCTA,0.6628223554
,,,,,nGCTA,0.6239399353999999
,,,,,nGCTA,0.6964489244
,,,,,nGCTA,0.6676891488
,,,,,nGCTA,0.6521545383999999
,,,,,nGCTA,0.6083535479999999
,,,,,nGCTA,0.6386840346
,,,,,nGCTA,0.6280878234
,,,,,nGCTA,0.6240529842
,,,,,nGCTA,0.6653938537999999
,,,,,nGCTA,0.6128868626
,,,,,nGCTA,0.6623848312
,,,,,nGCTA,0.6565346354000001
25.0,1.0,0.5,0.25,0.25,nGCTA,0.7066230928
25.0,1.0,0.5,0.25,0.25,nGCTA,0.7211496902
25.0,1.0,0.5,0.25,0.25,nGCTA,0.5857015638
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6471733834
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6573276995999999
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6344391772
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6179077602
25.0,1.0,0.5,0.25,0.25,nGCTA,0.5853484896
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6812235276
25.0,1.0,0.5,0.25,0.25,nGCTA,0.6512689356
,,,,,nGCTA,0.6692538492
,,,,,nGCTA,0.6693613452
,,,,,nGCTA,0.6717604092
,,,,,nGCTA,0.6374446913999999
,,,,,nGCTA,0.6468846114
,,,,,nGCTA,0.642414514
,,,,,nGCTA,0.6524333808
,,,,,nGCTA,0.684205679
,,,,,nGCTA,0.6767055907999999
,,,,,nGCTA,0.67677807
,,,,,nGCTA,0.6628600873999999
,,,,,nGCTA,0.6561320522
,,,,,nGCTA,0.697313816
,,,,,nGCTA,0.69025019
,,,,,nGCTA,0.631929024
,,,,,nGCTA,0.6951408176
,,,,,nGCTA,0.6496486400000001
,,,,,nGCTA,0.7098927466
,,,,,nGCTA,0.6850184784
,,,,,nGCTA,0.684900098
25.0,2.0,0.5,0.25,0.25,nGCTA,0.664600772
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6443551578000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6662597872
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6677494053999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6476798284
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6594223191999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6702677272
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6465708746000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6568428972
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6545003708
,,,,,nGCTA,0.6912268476000001
,,,,,nGCTA,0.660960964
,,,,,nGCTA,0.6692235718
,,,,,nGCTA,0.6221370239999999
,,,,,nGCTA,0.65151247
,,,,,nGCTA,0.6267298240000001
,,,,,nGCTA,0.6734965239999999
,,,,,nGCTA,0.6454254105999999
,,,,,nGCTA,0.6840736622
,,,,,nGCTA,0.663274459
,,,,,nGCTA,0.693965824
,,,,,nGCTA,0.5923144215999999
,,,,,nGCTA,0.6809487895999999
,,,,,nGCTA,0.4493255533999999
,,,,,nGCTA,0.6457655706000001
,,,,,nGCTA,0.6483861944
,,,,,nGCTA,0.6673144158000001
,,,,,nGCTA,0.6618669812
,,,,,nGCTA,0.664113536
,,,,,nGCTA,0.6275583215999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6043916894
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5103871238
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6522318856
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6011499281999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6517814785999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.4796405285999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5948170198
2.0,1.0,0.5,0.25,0.25,nGCTA,0.5987892271999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6801552343999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.7013849678
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.4501257540081733
2.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
2.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
2.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
2.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.394651561343312
2.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6127555929184498
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7402374123792693
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7552632008308875
,,,,,nAdjHE,0.5792431043203801
,,,,,nAdjHE,0.6781356518470625
,,,,,nAdjHE,0.802708628052283
,,,,,nAdjHE,0.6262454465330204
,,,,,nAdjHE,0.6394279747940793
,,,,,nAdjHE,0.6556805128672332
,,,,,nAdjHE,0.5935922747597303
,,,,,nAdjHE,0.659197138121854
,,,,,nAdjHE,0.706411231000647
,,,,,nAdjHE,0.8164514860201868
,,,,,nAdjHE,0.6565498494718014
,,,,,nAdjHE,0.6860690684570375
,,,,,nAdjHE,0.65848083257209
,,,,,nAdjHE,0.7382982453753952
,,,,,nAdjHE,0.5481145146997423
,,,,,nAdjHE,0.6976763787932294
,,,,,nAdjHE,0.611858030826627
,,,,,nAdjHE,0.8010033365255582
,,,,,nAdjHE,0.6526453078526837
,,,,,nAdjHE,0.5753992862130926
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5950594263955267
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6095999999999999
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5945841870129899
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6642690022240466
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6145656327120955
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5516293921338418
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6902345669204021
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6086626765894994
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6784800179300112
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6101707092819544
,,,,,nAdjHE,0.6143625643239492
,,,,,nAdjHE,0.8940090161990984
,,,,,nAdjHE,0.9604
,,,,,nAdjHE,0.5570812041021357
,,,,,nAdjHE,0.653974314846834
,,,,,nAdjHE,0.5715094897609289
,,,,,nAdjHE,0.1653711545810254
,,,,,nAdjHE,0.7808324383154324
,,,,,nAdjHE,0.559331353868727
,,,,,nAdjHE,0.6514370679681583
,,,,,nAdjHE,0.6888
,,,,,nAdjHE,0.6002713587258128
,,,,,nAdjHE,0.5733083473269632
,,,,,nAdjHE,0.6493432603923502
,,,,,nAdjHE,0.6689691594806347
,,,,,nAdjHE,0.6577381886046767
,,,,,nAdjHE,0.6413575634571973
,,,,,nAdjHE,0.6033520946118213
,,,,,nAdjHE,0.633539859677167
,,,,,nAdjHE,0.6881489877692887
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.8022
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.7011073351663293
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.831
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5208
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6582134179586192
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6358525960645218
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6544873111865214
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.618762325414727
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5277671234121138
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5297305950416821
,,,,,nAdjHE,0.761863883714774
,,,,,nAdjHE,0.7335802678685183
,,,,,nAdjHE,0.0527931584546373
,,,,,nAdjHE,0.5877959427417301
,,,,,nAdjHE,0.3577718165084659
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.6873381303354531
,,,,,nAdjHE,0.4171302798450829
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.4884616852390704
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.8586562066673717
,,,,,nAdjHE,0.6406823946542193
,,,,,nAdjHE,0.6936434756898707
,,,,,nAdjHE,0.302587520565591
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.5062553567326864
,,,,,nAdjHE,0.7000465490402732
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8690819394491054
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6506547255941031
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.7179498247814562
25.0,1.0,0.5,0.25,0.25,nAdjHE,1.0
25.0,1.0,0.5,0.25,0.25,nAdjHE,1.0
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8053956806953992
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.7490273043602154
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8557751023188249
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.4513605911494111
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.542177206176294
,,,,,nAdjHE,0.5268882775026815
,,,,,nAdjHE,0.7407017604319613
,,,,,nAdjHE,0.6930037923078807
,,,,,nAdjHE,0.6907199852748609
,,,,,nAdjHE,0.6569368661339618
,,,,,nAdjHE,0.7513002376790077
,,,,,nAdjHE,0.6150741039793478
,,,,,nAdjHE,0.6620690457855138
,,,,,nAdjHE,0.6621015846141725
,,,,,nAdjHE,0.6801891090543697
,,,,,nAdjHE,0.6345555267088068
,,,,,nAdjHE,0.5740109692135712
,,,,,nAdjHE,0.635301118831663
,,,,,nAdjHE,0.616102323298912
,,,,,nAdjHE,0.53658203500343
,,,,,nAdjHE,0.7287373529758768
,,,,,nAdjHE,0.6779013370907642
,,,,,nAdjHE,0.6310985631256667
,,,,,nAdjHE,0.6540380609568059
,,,,,nAdjHE,0.6079837162475928
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4758001017860684
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7527333956742484
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.8784000000000001
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.789526088280476
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.3989458378921711
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5245805451835228
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6055528772298079
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4176497181814364
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5658976651668598
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.434967908178508
,,,,,nAdjHE,0.643554492490062
,,,,,nAdjHE,0.6979421381721054
,,,,,nAdjHE,0.636045186352501
,,,,,nAdjHE,0.7046587355608684
,,,,,nAdjHE,0.6228434030166825
,,,,,nAdjHE,0.6888209308118864
,,,,,nAdjHE,0.7087052748132413
,,,,,nAdjHE,0.6526002563572504
,,,,,nAdjHE,0.7408247921496063
,,,,,nAdjHE,0.6528625712786497
,,,,,nAdjHE,0.8225778664224872
,,,,,nAdjHE,0.7318851689676007
,,,,,nAdjHE,0.8012418201321287
,,,,,nAdjHE,0.6621549968522819
,,,,,nAdjHE,0.644818169655412
,,,,,nAdjHE,0.7169671189839761
,,,,,nAdjHE,0.6471389338166829
,,,,,nAdjHE,0.6883638530700911
,,,,,nAdjHE,0.6329245187079802
,,,,,nAdjHE,0.7673654704615596
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6634686461354213
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6618113962917261
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6259846507611155
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5864828076543025
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5484
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.627
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6564799117895387
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.7353076378589418
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6352
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5944875886427746
,,,,,nAdjHE,0.7012227709880103
,,,,,nAdjHE,0.7186033354141552
,,,,,nAdjHE,0.670934647122216
,,,,,nAdjHE,0.6531934808700006
,,,,,nAdjHE,0.6406368421871134
,,,,,nAdjHE,0.7456467239381082
,,,,,nAdjHE,0.6854594283270026
,,,,,nAdjHE,0.6964594876516836
,,,,,nAdjHE,0.710865498962695
,,,,,nAdjHE,0.7296751675038173
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.5736216531820131
,,,,,nAdjHE,0.0327838643700775
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.5679802510617018
,,,,,nAdjHE,0.7610722413421084
,,,,,nAdjHE,0.7383482679811857
,,,,,nAdjHE,0.2776758863789895
,,,,,nAdjHE,0.9499826089284318
,,,,,nAdjHE,0.3869155778697669
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6267658885435966
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.524210995832158
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.93099295958672
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.9423590903895652
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.7874595011814682
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6375997584990282
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.801183680486292
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5732823322450635
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.9273723908869256
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6717463130279165
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.5639157825436423
,,,,,nAdjHE,0.4094669391462802
,,,,,nAdjHE,0.7533910703374859
,,,,,nAdjHE,0.4335199668811249
,,,,,nAdjHE,0.6306189003617011
,,,,,nAdjHE,0.4404761176511539
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.3815290231891014
,,,,,nAdjHE,0.9931554569293728
,,,,,nAdjHE,0.6310069877445177
,,,,,nAdjHE,0.6622075970094587
,,,,,nAdjHE,0.6741464035600768
,,,,,nAdjHE,0.6656156362770443
,,,,,nAdjHE,0.6212419491980147
,,,,,nAdjHE,0.5006846639110589
,,,,,nAdjHE,0.7322391620238193
,,,,,nAdjHE,0.5808572462055119
,,,,,nAdjHE,0.7466825422657624
,,,,,nAdjHE,0.5862706376521536
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6406000000000001
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6768000000000001
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6300481086620288
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6386000000000001
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6842
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6352960399259198
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6676891582320732
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5576936842749912
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6619204206373934
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6469670981646632
,,,,,nAdjHE,0.5259874832898932
,,,,,nAdjHE,0.6250873975085616
,,,,,nAdjHE,0.6686855755079661
,,,,,nAdjHE,0.6250476714666026
,,,,,nAdjHE,0.6741803255932415
,,,,,nAdjHE,0.6175646131523582
,,,,,nAdjHE,0.6613469537092538
,,,,,nAdjHE,0.6463144348639842
,,,,,nAdjHE,0.7562912940075623
,,,,,nAdjHE,0.7686245503041071
,,,,,nAdjHE,0.4509833038433288
,,,,,nAdjHE,0.7272106236116127
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.7946673965271525
,,,,,nAdjHE,0.1631638032554537
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.4510542412979157
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6340448671281795
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.4564189302349932
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7283203055337453
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6454415861697999
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.8399148037232544
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6373739285698075
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.620346296831586
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5171247405297084
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.4346123127350242
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9247519172128958
,,,,,nAdjHE,0.9566
,,,,,nAdjHE,0.7908383813231795
,,,,,nAdjHE,0.5590036269575486
,,,,,nAdjHE,0.8997731695479387
,,,,,nAdjHE,0.4085656586735106
,,,,,nAdjHE,0.3673113645739463
,,,,,nAdjHE,0.6575619505893855
,,,,,nAdjHE,0.9109355160748752
,,,,,nAdjHE,0.5701190928868438
,,,,,nAdjHE,0.9106515213596038
,,,,,nAdjHE,0.5380482300273643
,,,,,nAdjHE,0.6686019030040741
,,,,,nAdjHE,0.5660155837189549
,,,,,nAdjHE,0.634229858405384
,,,,,nAdjHE,0.5852013896847454
,,,,,nAdjHE,0.632614387234824
,,,,,nAdjHE,0.5273087549804976
,,,,,nAdjHE,0.6664400108816634
,,,,,nAdjHE,0.5770172932050824
,,,,,nAdjHE,0.6563115740897341
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7616
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7877029175858069
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7582942178451116
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6930111553883858
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9236413906259492
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.8432588715236663
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9451476555707584
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9622
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5572432216984721
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9256137994727002
,,,,,nAdjHE,0.9243999801812668
,,,,,nAdjHE,0.595292590494069
,,,,,nAdjHE,0.9216
,,,,,nAdjHE,0.8206973055358872
,,,,,nAdjHE,0.4625980408845385
,,,,,nAdjHE,0.6877754720360965
,,,,,nAdjHE,0.6077333687046361
,,,,,nAdjHE,0.7660310745127161
,,,,,nAdjHE,0.96
,,,,,nAdjHE,0.9626
,,,,,nAdjHE,0.6659878717427405
,,,,,nAdjHE,0.6134059424760615
,,,,,nAdjHE,0.5768069397409387
,,,,,nAdjHE,0.7615599762589986
,,,,,nAdjHE,0.5748890464370661
,,,,,nAdjHE,0.6098369707201492
,,,,,nAdjHE,0.6005034695802239
,,,,,nAdjHE,0.578637889109296
,,,,,nAdjHE,0.5636224867026629
,,,,,nAdjHE,0.5781176803585445
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5347349227182234
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.961
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5516855862305324
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.636371420596344
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.3556633424726265
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.835185037614795
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.7392944535960605
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.9685216322950392
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5324899548994
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6486334704948841
,,,,,nAdjHE,0.6038
,,,,,nAdjHE,0.6348375859864013
,,,,,nAdjHE,0.6054165081650044
,,,,,nAdjHE,0.644
,,,,,nAdjHE,0.5704317835839301
,,,,,nAdjHE,0.6292
,,,,,nAdjHE,0.6683155059459196
,,,,,nAdjHE,0.5190948327137286
,,,,,nAdjHE,0.613969876298691
,,,,,nAdjHE,0.5600919352798289
,,,,,nAdjHE,0.6440188145085872
,,,,,nAdjHE,0.717369676251489
,,,,,nAdjHE,0.6115368747091194
,,,,,nAdjHE,0.6437113514307503
,,,,,nAdjHE,0.6611133587719064
,,,,,nAdjHE,0.5645334248681905
,,,,,nAdjHE,0.6923995368222219
,,,,,nAdjHE,0.5586637668363921
,,,,,nAdjHE,0.7533540189077251
,,,,,nAdjHE,0.5124141463378458
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5581432244876677
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5826256213011071
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.2722256183466329
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.4637024366898962
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.3704181927187385
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.4282385454026106
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6763189999096757
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8597954389470813
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.9616
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.9472405171016064
,,,,,nAdjHE,0.6650381049854106
,,,,,nAdjHE,0.7214515433583988
,,,,,nAdjHE,0.7010856979082107
,,,,,nAdjHE,0.6807570595642521
,,,,,nAdjHE,0.6851758766862894
,,,,,nAdjHE,0.6972829130114822
,,,,,nAdjHE,0.6319516977753641
,,,,,nAdjHE,0.7918882685842741
,,,,,nAdjHE,0.5630987149422554
,,,,,nAdjHE,0.6583750194954945
,,,,,nAdjHE,0.7694065165830561
,,,,,nAdjHE,0.9390177327645172
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.8167013751185467
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.5791430145134768
,,,,,nAdjHE,0.7246548779832649
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.6534315485031121
,,,,,nAdjHE,0.9681061118352764
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6517146613752802
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6441452945061458
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6877530093480739
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.651348320862319
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5318127917772927
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7430488751316461
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5994835040854996
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7154871031247391
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6361250943873951
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6822966052251156
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.8484804532823836
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.7806669533273911
,,,,,nAdjHE,0.3461474121961432
,,,,,nAdjHE,0.1687188014371639
,,,,,nAdjHE,0.906626535584255
,,,,,nAdjHE,0.6842541173899797
,,,,,nAdjHE,0.7113413497923033
,,,,,nAdjHE,0.7930478010089361
,,,,,nAdjHE,0.6923606274994918
,,,,,nAdjHE,0.5415999343987058
,,,,,nAdjHE,0.5339228238010383
,,,,,nAdjHE,0.9420376483499636
,,,,,nAdjHE,0.332890183547554
,,,,,nAdjHE,0.6044720516816644
,,,,,nAdjHE,0.6303534238120327
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.6541360213598308
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.8713258907028548
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.8412000000000001
