Sites,Distribution,Rep,Combat,SWD
S2,UNEQUAL,13,0.8882299194334841,0.8881413516500153
S2,UNEQUAL,14,0.528536054967358,0.5273916019828109
S2,UNEQUAL,15,0.0021438238481201093,0.0019123078702876408
S2,UNEQUAL,16,0.2580878857002432,0.25694245059790183
S2,UNEQUAL,17,0.009639718911292783,0.009623579690811216
S2,UNEQUAL,18,0.019580041642129193,0.019755268461156605
S2,UNEQUAL,19,0.2395045064073503,0.23906439869022483
S2,UNEQUAL,20,0.03390369263105879,0.03396335833307672
S2,UNEQUAL,21,1.0,1.0
S2,UNEQUAL,22,0.2093964762401508,0.2096511454380895
S2,UNEQUAL,23,0.11302842565624098,0.11254848660451822
S2,UNEQUAL,24,0.3308126782296105,0.33023802138607256
S2,UNEQUAL,25,0.4308630858486418,0.4269030724053875
S2,UNEQUAL,26,0.5492297674890401,0.5503838363818548
S2,UNEQUAL,27,0.5809297698370671,0.5814548724973198
S2,UNEQUAL,28,7.425631284094708e-05,8.837825422674873e-05
S2,UNEQUAL,29,0.7773320980900659,0.7763679194728317
S2,UNEQUAL,30,0.01976563189803574,0.01992583555565205
S2,UNEQUAL,31,0.28879795608664105,0.28845797829651243
S2,UNEQUAL,32,0.682660476090067,0.6812790231551072
S2,UNEQUAL,33,0.3143492897995178,0.31378047689183663
S2,UNEQUAL,34,0.05537594814522868,0.05561939730929968
S2,UNEQUAL,35,0.4432375057016401,0.44224208617603944
S2,UNEQUAL,36,0.4399841458713964,0.4394682119023499
S2,UNEQUAL,37,0.8167210582836588,0.8150186646226418
S2,UNEQUAL,38,0.02054811948471187,0.020232591720991663
S2,UNEQUAL,39,0.7913632307272545,0.7913069116918464
S2,UNEQUAL,40,0.05599593950511735,0.05627175643446687
S2,UNEQUAL,41,0.00941431873567916,0.009372682615951217
S2,UNEQUAL,42,0.08049077558312229,0.08045535220963214
S2,UNEQUAL,43,0.07974682108000622,0.07996594509485627
S2,UNEQUAL,44,0.4662839009830034,0.4662963431908359
S2,UNEQUAL,45,0.31863047667370364,0.3185021692270473
S2,UNEQUAL,46,0.7742657333753945,0.7737976049971703
S2,UNEQUAL,47,0.9231899188319806,0.9197139015848088
S2,UNEQUAL,48,0.30610991003156374,0.30561318584923547
S2,UNEQUAL,49,0.10492110782650699,0.10451174680714383
S2,UNEQUAL,50,0.0023253826605519052,0.0022938363071288975
S2,UNEQUAL,51,0.9622560484093153,0.9556043370136071
S2,UNEQUAL,52,0.8869207530583062,0.8885867674019358
S2,UNEQUAL,53,0.7245099585563258,0.7239751058730195
S2,UNEQUAL,54,0.0537441721160274,0.053868881158493795
S2,UNEQUAL,55,0.05729690906860934,0.056959847959195745
S2,UNEQUAL,56,0.0060288535689058,0.005795873637596226
S2,UNEQUAL,57,0.5211356783041021,0.5212444831818352
S2,UNEQUAL,58,0.6011140153046801,0.5983656730242893
S2,UNEQUAL,59,0.30839338854964815,0.30896393566463864
S2,UNEQUAL,60,0.27664017244938405,0.2781430185736883
S2,UNEQUAL,61,0.014784366120493548,0.014696879443944703
S2,UNEQUAL,62,0.5487502697620461,0.5493974249077579
S2,UNEQUAL,63,0.14436301498557477,0.14414024873132197
S2,UNEQUAL,64,0.2886600743423644,0.2894927898253696
S2,UNEQUAL,65,0.6438176137527416,0.6440147630008723
S2,UNEQUAL,66,0.0005622507475343734,0.0005603332919516275
S2,UNEQUAL,67,0.5413499696969963,0.5406887794941041
S2,UNEQUAL,68,0.30212387971650423,0.30173368202658296
S2,UNEQUAL,69,0.027120721261221163,0.02734929234105142
S2,UNEQUAL,70,0.5353168299519533,0.5355963711531168
S2,UNEQUAL,71,0.018095952506950737,0.01800744970002105
S2,UNEQUAL,72,0.8250195356901099,0.8254441007119989
S2,UNEQUAL,73,0.41590149957440115,0.41566361884488867
S2,UNEQUAL,74,0.7925151066235447,0.7943073000727618
S2,UNEQUAL,75,0.41157145990848726,0.4116046554281141
S2,UNEQUAL,76,0.3757520466867513,0.37537433693782396
S2,UNEQUAL,77,0.4170760815114404,0.4134976058139882
S2,UNEQUAL,78,0.6282560226620307,0.6268368445944882
S2,UNEQUAL,79,0.664729244579082,0.665930865760688
S2,UNEQUAL,80,0.1419139095866711,0.1419340807447218
S2,UNEQUAL,81,0.6229844354396862,0.6241343582625974
S2,UNEQUAL,82,0.7253426903985379,0.7254759279019772
S2,UNEQUAL,83,0.004014915623554185,0.004079010239494156
S2,UNEQUAL,84,0.0071128308603241545,0.007406897076054067
S2,UNEQUAL,85,0.39752299240830385,0.39754083872258733
S2,UNEQUAL,86,0.0016197173850520006,0.0016762815681417931
S2,UNEQUAL,87,0.8193169350924447,0.8201375241351676
S2,UNEQUAL,88,0.4956711056745303,0.49495248063119374
S2,UNEQUAL,89,4.026199784317679e-05,3.9720645671027826e-05
S2,UNEQUAL,90,0.31623422795954986,0.31580496551884324
S2,UNEQUAL,91,0.7180347491840633,0.7192722709209906
S2,UNEQUAL,92,0.5789801365055126,0.579084162932679
S2,UNEQUAL,93,0.31040388790574075,0.30972647072305354
S2,UNEQUAL,94,0.007545787362912541,0.00773962598669176
S2,UNEQUAL,95,0.26971595196535875,0.26968170032719935
S2,UNEQUAL,96,0.20809862388289357,0.20842876436617466
S2,UNEQUAL,97,0.14099529273328248,0.14098281285094164
S2,UNEQUAL,98,1.0,1.0
S2,UNEQUAL,99,0.9839517475892625,0.9816882538063284
S25,EQUAL,0,0.6832839077623399,0.6825247349007377
S25,EQUAL,1,0.06036927656302975,0.06022173543203902
S25,EQUAL,2,0.4251173346698687,0.425045487060312
S25,EQUAL,3,0.9464548094286581,0.9439146626162491
S25,EQUAL,4,0.34294581330714013,0.3428207288913307
S25,EQUAL,5,0.028590287781427016,0.02861822355375919
S25,EQUAL,6,0.492365568202249,0.4923216773304087
S25,EQUAL,7,0.0491763700060246,0.04885977046720965
S25,EQUAL,8,0.039787850293712915,0.039792355792656185
S25,EQUAL,9,0.7022859560457021,0.7005176436512853
S25,EQUAL,10,0.8144329538458018,0.8151540432687213
S25,EQUAL,11,0.30515857922014755,0.3054395656291462
S25,EQUAL,12,0.12901333523068276,0.12918762005294068
S25,EQUAL,13,0.6947327147939412,0.6947363162945585
S25,EQUAL,14,0.2638576148463217,0.2643202330899519
S25,EQUAL,15,0.01737920790406807,0.01712581517937305
S25,EQUAL,16,0.5516394904197672,0.5499106520576956
S25,EQUAL,17,0.1763582942171509,0.1759898170177669
S25,EQUAL,18,0.25582687866372866,0.25592119311059935
S25,EQUAL,19,0.07104994161839914,0.07104784172837258
S25,EQUAL,20,0.002434367305759564,0.002455984474898419
S25,EQUAL,21,0.22015466141254197,0.22005640512963504
S25,EQUAL,22,1.0,1.0
S25,EQUAL,23,0.2597903866509224,0.25972140666377164
S25,EQUAL,24,0.02774995555613317,0.027664571826043063
S25,EQUAL,25,0.5689742497222805,0.5690367009762216
S25,EQUAL,26,0.7078316592987006,0.7057146402994904
S25,EQUAL,27,0.9779813826868562,0.9773565554069146
S25,EQUAL,28,4.589770481273499e-05,4.501087081963462e-05
S25,EQUAL,29,0.005214313105038594,0.005235757923644515
S25,EQUAL,30,0.39481556695249115,0.39556701076807727
S25,EQUAL,31,0.019289629660563582,0.019316246265972458
S25,EQUAL,32,0.4318514636246225,0.4324629105056425
S25,EQUAL,33,0.151661207778328,0.15213859542188327
S25,EQUAL,34,0.5235166952206846,0.5233416672412231
S25,EQUAL,35,0.08687107656598012,0.08666279527397511
S25,EQUAL,36,0.5476057403688032,0.5472154985320804
S25,EQUAL,37,0.21601873633405955,0.21618911899570356
S25,EQUAL,38,0.3177358917456459,0.31744477315382313
S25,EQUAL,39,0.2738760278969691,0.2744665112744312
S25,EQUAL,40,0.4744201135753044,0.47488716660758434
S25,EQUAL,41,0.5471666208262543,0.5475680694210326
S25,EQUAL,42,0.9092011871035734,0.9092301510411166
S25,EQUAL,43,0.786060199258827,0.7866357115868877
S25,EQUAL,44,0.5597231251843331,0.559748743107349
S25,EQUAL,45,0.6733739900495022,0.6731072488335659
S25,EQUAL,46,0.02747445783043692,0.02764439451200187
S25,EQUAL,47,1.0,1.0
S25,EQUAL,48,0.35032794861872946,0.3503363526882465
S25,EQUAL,49,0.14867991580620235,0.14852967793056335
S25,EQUAL,50,0.7844630626624962,0.7842890192280443
S25,EQUAL,51,0.14226585732982464,0.14241323358321786
S25,EQUAL,52,0.3845923790230322,0.3845084825768906
S25,EQUAL,53,1.6075568052753535e-05,1.6111532151183117e-05
S25,EQUAL,54,0.803736341773445,0.800716470503242
S25,EQUAL,55,0.01968293365615608,0.01971803000353621
S25,EQUAL,56,0.5120464133629666,0.51034420004887
S25,EQUAL,57,0.9474079946190372,0.9445790547649527
S25,EQUAL,58,0.0013227936875926196,0.0010268317725807767
S25,EQUAL,59,1.0,1.0
S25,EQUAL,60,0.003489787943328941,0.003494808534488719
S25,EQUAL,61,1.0,1.0
S25,EQUAL,62,0.1763306990023196,0.17576280969563554
S25,EQUAL,63,0.06781962244278371,0.06713773664990859
S25,EQUAL,64,0.0003895459061714982,0.0003930955993137526
S25,EQUAL,65,0.8138251959595384,0.8135159163874469
S25,EQUAL,66,0.5419288413627973,0.5424559235784502
S25,EQUAL,67,1.0,1.0
S25,EQUAL,68,0.24706288731071321,0.24710363386310014
S25,EQUAL,69,0.07427373096407462,0.07335915760246679
S25,EQUAL,70,0.0042123116146499575,0.003972737122067442
S25,EQUAL,71,0.6343749324336265,0.6346236881004356
S25,EQUAL,72,0.026674615976144345,0.02661484740244953
S25,EQUAL,73,0.03486417153622118,0.034804274056170495
S25,EQUAL,74,0.7661324420364163,0.7651887009138575
S25,EQUAL,75,0.9785172798190224,0.9773570630834929
S25,EQUAL,76,0.37402396978628305,0.37420452334250276
S25,EQUAL,77,0.4426704685612887,0.443113458550743
S25,EQUAL,78,0.8706124169415417,0.8682556472188783
S25,EQUAL,79,0.023609381709828483,0.02357984529368033
S25,EQUAL,80,0.38876500185110985,0.38875566975812637
S25,EQUAL,81,0.19913573730005593,0.19917694943610045
S25,EQUAL,82,0.6095242062430177,0.6097924090753885
S25,EQUAL,83,0.6825548801543359,0.6824880446038634
S25,EQUAL,84,0.7429162990382036,0.7446442103192304
S25,EQUAL,85,0.6839549796524558,0.6843212221075635
S25,EQUAL,86,0.40622051975983975,0.4060589672358243
S25,EQUAL,87,0.3727321202168182,0.3723117183123132
S25,EQUAL,88,0.6225971763639069,0.6227777238636037
S25,EQUAL,89,0.8885437239985164,0.8875917357474739
S25,EQUAL,90,0.5811385974003811,0.5810710334438471
S25,EQUAL,91,0.3430199977422573,0.3430200343940064
S25,EQUAL,92,0.7157062496760555,0.7159144589629302
S25,EQUAL,93,0.23306729220517536,0.23219740725343255
S25,EQUAL,94,0.281619571264918,0.2810807127148378
S25,EQUAL,95,0.11090233262682003,0.11095242513022657
S25,EQUAL,96,0.6691299150467822,0.6689243616050919
S25,EQUAL,97,0.008460204954708308,0.008429389839728334
S25,EQUAL,98,0.48289063348628736,0.4825964389392468
S25,EQUAL,99,0.8735850839023639,0.8730165105146023
S25,UNEQUAL,0,0.6547404515688067,0.6538202337569763
S25,UNEQUAL,1,0.3100144315786134,0.3099657276150633
S25,UNEQUAL,2,0.027829197399177844,0.027570232040206658
S25,UNEQUAL,3,0.18982212861785536,0.1897582115261451
S25,UNEQUAL,4,0.2430632090048344,0.24264117541675664
S25,UNEQUAL,5,0.008216725901204185,0.008267465791353625
S25,UNEQUAL,6,0.02934514505911683,0.02918737210073526
S25,UNEQUAL,7,0.49845505448310223,0.49858658791057703
S25,UNEQUAL,8,0.2612633158343794,0.26376397411576524
S25,UNEQUAL,9,0.07254121302686566,0.07230654411455446
S25,UNEQUAL,10,0.8525278948560935,0.8524834606704558
S25,UNEQUAL,11,0.26094890070450794,0.2611588321475109
S25,UNEQUAL,12,0.24876422263458395,0.24886321168512499
S25,UNEQUAL,13,0.41899371235630345,0.4186766423305455
S25,UNEQUAL,14,0.057681416448341336,0.05773518540459714
S25,UNEQUAL,15,0.8500855968182467,0.8478863123588986
S25,UNEQUAL,16,0.8923870925927468,0.8922736035962997
S25,UNEQUAL,17,0.13016990309618862,0.13013897319342463
S25,UNEQUAL,18,0.02184434595023813,0.021892654392922314
S25,UNEQUAL,19,0.5072853395927237,0.507351450063271
S25,UNEQUAL,20,0.5296905510688565,0.5296651834955326
S25,UNEQUAL,21,0.5029632449966561,0.5028530367758853
S25,UNEQUAL,22,0.0016483292683637687,0.001536667411570526
S25,UNEQUAL,23,0.4559796575481001,0.45608147692176415
S25,UNEQUAL,24,0.5616042956905221,0.5616806097528306
S25,UNEQUAL,25,0.728882525146201,0.7311765077045144
S25,UNEQUAL,26,0.07295137024686205,0.07303957753726519
S25,UNEQUAL,27,0.22091642940335926,0.2216025854192786
S25,UNEQUAL,28,0.004576890792544645,0.004615841367840782
S25,UNEQUAL,29,0.4002488335856328,0.40051689839615917
S25,UNEQUAL,30,0.4387955889838008,0.4384191153152604
S25,UNEQUAL,31,0.8213828593195024,0.8211044481539056
S25,UNEQUAL,32,0.004300969089990534,0.004205703482669662
S25,UNEQUAL,33,0.4195125302167432,0.41820820540932585
S25,UNEQUAL,34,0.2973601437604147,0.2975556431645807
S25,UNEQUAL,35,0.0015405048613723687,0.001779574069503421
S25,UNEQUAL,36,0.09322404990499161,0.09305634619327317
S25,UNEQUAL,37,0.22726380861537532,0.22605511693654762
S25,UNEQUAL,38,0.9228934435546541,0.9224922453052464
S25,UNEQUAL,39,0.033927161202997706,0.033416279339902336
S25,UNEQUAL,40,0.0495932105433813,0.04897148069232057
S25,UNEQUAL,41,0.21815259615192972,0.21784139952672027
S25,UNEQUAL,42,1.9471229070723228e-06,6.51080897884967e-07
S25,UNEQUAL,43,0.1366610313882287,0.13624874136323167
S25,UNEQUAL,44,0.52211507757645,0.5221758951267028
S25,UNEQUAL,45,0.6744256281092842,0.6722841178377983
S25,UNEQUAL,46,0.3384756830540922,0.33775226508560846
S25,UNEQUAL,47,0.3816679182072034,0.382091174959997
S25,UNEQUAL,48,0.11042636846248045,0.11037429024926458
S25,UNEQUAL,49,0.013353901797869067,0.013459041650935968
S25,UNEQUAL,50,0.03499625637517688,0.03511338697578329
S25,UNEQUAL,51,0.04301555022477113,0.04297526675498389
S25,UNEQUAL,52,0.22934080438736498,0.22922838186676223
S25,UNEQUAL,53,0.10143600577756196,0.10113933235276856
S25,UNEQUAL,54,0.2722974017535936,0.27063595159774956
S25,UNEQUAL,55,0.2368532142206896,0.23787815445799343
S25,UNEQUAL,56,1.0,1.0
S25,UNEQUAL,57,0.058261390078095776,0.058314964337735024
S25,UNEQUAL,58,0.006201430801793689,0.0064037989045734834
S25,UNEQUAL,59,1.0,1.0
S25,UNEQUAL,60,0.2967200417144187,0.2956851727271824
S25,UNEQUAL,61,0.387451729917572,0.3867544365760365
S25,UNEQUAL,62,0.004866455811345516,0.004889874497968733
S25,UNEQUAL,63,0.6870844405802959,0.6874578577537641
S25,UNEQUAL,64,0.7651263219265035,0.7654488726195595
S25,UNEQUAL,65,0.0060912298458033354,0.006095635478905187
S25,UNEQUAL,66,0.2547557838142544,0.2548555487961551
S25,UNEQUAL,67,0.16023205794398984,0.15817674496205955
S25,UNEQUAL,68,0.20330023428924687,0.2031493844595807
S25,UNEQUAL,69,0.6493761090560481,0.650106602220594
S25,UNEQUAL,70,0.002384868740490973,0.0023823855805414503
S25,UNEQUAL,71,0.693871009349367,0.6933826675694832
S25,UNEQUAL,72,0.02533463753435311,0.02520233422007495
S25,UNEQUAL,73,0.5294384590723424,0.5299668394864226
S25,UNEQUAL,74,0.24686325838422257,0.24733986196818641
S25,UNEQUAL,75,0.7974338753792201,0.7972035666614682
S25,UNEQUAL,76,0.07406517309574318,0.07399043161917716
S25,UNEQUAL,77,0.7818925614170212,0.7818328728034576
S25,UNEQUAL,78,0.6811600691818579,0.6807925669128915
S25,UNEQUAL,79,0.2168928945529182,0.2177155781796454
S25,UNEQUAL,80,0.13203228462425567,0.13198973786097035
S25,UNEQUAL,81,0.28735628663753726,0.2873439178675366
S25,UNEQUAL,82,0.03542970246167366,0.034961149373931015
S25,UNEQUAL,83,0.36551314135277857,0.36391776955255206
S25,UNEQUAL,84,0.4031470187478695,0.4025318027949975
S25,UNEQUAL,85,0.10954901859368907,0.10986165398453952
S25,UNEQUAL,86,0.5180609898883756,0.5173996335732834
S25,UNEQUAL,87,0.8156595748947726,0.8155531350546847
S25,UNEQUAL,88,0.2819953592350371,0.28222466800762563
S25,UNEQUAL,89,0.02106514244223123,0.020884199663508463
S25,UNEQUAL,90,0.4510465588274558,0.4506618553563418
S25,UNEQUAL,91,0.06601840883921958,0.06603022744260975
S25,UNEQUAL,92,0.5200794000713097,0.5202832074670161
S25,UNEQUAL,93,1.0,1.0
S25,UNEQUAL,94,0.9957141999014896,0.9958214536679846
S25,UNEQUAL,95,0.7517456344752727,0.7519675838205324
S25,UNEQUAL,96,0.04471491869969316,0.044376409182766224
S25,UNEQUAL,97,0.3334025738917918,0.33425705553379614
S25,UNEQUAL,98,0.7172525853864237,0.7171662191788234
S25,UNEQUAL,99,0.6565802292692369,0.655535640297581
