h2,SE,Pheno,PCs,Covariates,Time for analysis(s),Memory Usage
0.34393982916394733,0.028468577242891313,inter,5,,0.4822846049992222,836.796
4.847672085883824,0.02856943447518459,inter,10,,0.4411877659986203,842.564
-0.013617258238754383,0.028457014633636934,happy_camper,5,,0.35984217899931537,843.032
-0.014238324216314475,0.028558184288985586,happy_camper,10,,0.37620190199959325,843.048
